# x   y   V_numerica   V_analitica   |error|
   1.180000E+00   2.000000E-01   1.103319E+00   9.604000E-01   1.429194E-01
   1.200000E+00   2.000000E-01   1.149793E+00   1.000000E+00   1.497928E-01
   1.220000E+00   2.000000E-01   1.196180E+00   1.040400E+00   1.557801E-01
   1.240000E+00   2.000000E-01   1.242594E+00   1.081600E+00   1.609941E-01
   1.260000E+00   2.000000E-01   1.289129E+00   1.123600E+00   1.655292E-01
   1.280000E+00   2.000000E-01   1.335865E+00   1.166400E+00   1.694655E-01
   1.300000E+00   2.000000E-01   1.382871E+00   1.210000E+00   1.728707E-01
   1.320000E+00   2.000000E-01   1.430202E+00   1.254400E+00   1.758025E-01
   1.340000E+00   2.000000E-01   1.477910E+00   1.299600E+00   1.783098E-01
   1.360000E+00   2.000000E-01   1.526034E+00   1.345600E+00   1.804341E-01
   1.380000E+00   2.000000E-01   1.574610E+00   1.392400E+00   1.822102E-01
   1.400000E+00   2.000000E-01   1.623667E+00   1.440000E+00   1.836670E-01
   1.420000E+00   2.000000E-01   1.673228E+00   1.488400E+00   1.848282E-01
   1.440000E+00   2.000000E-01   1.723313E+00   1.537600E+00   1.857125E-01
   1.460000E+00   2.000000E-01   1.773934E+00   1.587600E+00   1.863342E-01
   1.480000E+00   2.000000E-01   1.825103E+00   1.638400E+00   1.867032E-01
   1.500000E+00   2.000000E-01   1.876826E+00   1.690000E+00   1.868255E-01
   1.520000E+00   2.000000E-01   1.929103E+00   1.742400E+00   1.867031E-01
   1.540000E+00   2.000000E-01   1.981934E+00   1.795600E+00   1.863340E-01
   1.560000E+00   2.000000E-01   2.035312E+00   1.849600E+00   1.857122E-01
   1.580000E+00   2.000000E-01   2.089228E+00   1.904400E+00   1.848278E-01
   1.600000E+00   2.000000E-01   2.143667E+00   1.960000E+00   1.836666E-01
   1.620000E+00   2.000000E-01   2.198610E+00   2.016400E+00   1.822096E-01
   1.640000E+00   2.000000E-01   2.254033E+00   2.073600E+00   1.804335E-01
   1.660000E+00   2.000000E-01   2.309909E+00   2.131600E+00   1.783091E-01
   1.680000E+00   2.000000E-01   2.366202E+00   2.190400E+00   1.758017E-01
   1.700000E+00   2.000000E-01   2.422870E+00   2.250000E+00   1.728699E-01
   1.720000E+00   2.000000E-01   2.479865E+00   2.310400E+00   1.694647E-01
   1.740000E+00   2.000000E-01   2.537128E+00   2.371600E+00   1.655284E-01
   1.760000E+00   2.000000E-01   2.594593E+00   2.433600E+00   1.609933E-01
   1.780000E+00   2.000000E-01   2.652179E+00   2.496400E+00   1.557793E-01
   1.800000E+00   2.000000E-01   2.709792E+00   2.560000E+00   1.497920E-01
   1.820000E+00   2.000000E-01   2.767319E+00   2.624400E+00   1.429187E-01
   1.840000E+00   2.000000E-01   2.824624E+00   2.689600E+00   1.350237E-01
   1.860000E+00   2.000000E-01   2.881541E+00   2.755600E+00   1.259414E-01
   1.880000E+00   2.000000E-01   2.937866E+00   2.822400E+00   1.154661E-01
   1.900000E+00   2.000000E-01   2.993336E+00   2.890000E+00   1.033362E-01
   1.920000E+00   2.000000E-01   3.047609E+00   2.958400E+00   8.920926E-02
   1.940000E+00   2.000000E-01   3.100221E+00   3.027600E+00   7.262139E-02
   1.960000E+00   2.000000E-01   3.150521E+00   3.097600E+00   5.292108E-02
   1.980000E+00   2.000000E-01   3.197566E+00   3.168400E+00   2.916637E-02
   2.000000E+00   2.000000E-01   3.240000E+00   3.240000E+00   0.000000E+00

   1.000000E+00   2.400000E-01   5.776000E-01   5.776000E-01   0.000000E+00
   1.020000E+00   2.400000E-01   6.415142E-01   6.084000E-01   3.311421E-02
   1.040000E+00   2.400000E-01   7.005512E-01   6.400000E-01   6.055117E-02
   1.060000E+00   2.400000E-01   7.559546E-01   6.724000E-01   8.355460E-02
   1.080000E+00   2.400000E-01   8.086540E-01   7.056000E-01   1.030540E-01
   1.100000E+00   2.400000E-01   8.593300E-01   7.396000E-01   1.197300E-01
   1.120000E+00   2.400000E-01   9.084871E-01   7.744000E-01   1.340871E-01
   1.140000E+00   2.400000E-01   9.565080E-01   8.100000E-01   1.465080E-01
   1.160000E+00   2.400000E-01   1.003690E+00   8.464000E-01   1.572904E-01
   1.180000E+00   2.400000E-01   1.050272E+00   8.836000E-01   1.666715E-01
   1.200000E+00   2.400000E-01   1.096444E+00   9.216000E-01   1.748437E-01
   1.220000E+00   2.400000E-01   1.142366E+00   9.604000E-01   1.819657E-01
   1.240000E+00   2.400000E-01   1.188170E+00   1.000000E+00   1.881699E-01
